order_id,order_time,delivery_time,status,cancellation_reason,order_value,delivery_fee,estimated_delivery_time_min,time_to_assign_courier_min,actual_preparation_time_min,travel_time_min,delivery_distance_km,promotion_used,platform,city_region,user_id,user_segment
52562,2022-12-13 01:18:50,2022-12-13 02:31:38,delivered,,19.1,3.98,64.0,12.0,17.0,43.8,6.64,no,iOS,Belem,6661,returning
51749,2022-12-13 01:19:09,2022-12-13 02:16:09,delivered,,29.99,1.82,53.0,12.3,12.3,32.4,3.03,no,iOS,Belem,1247,returning
51772,2022-12-13 01:20:38,,cancelled,Cancelled by user,40.29,2.15,55.0,13.3,14.8,21.6,3.58,no,iOS,Alfama,10058,returning
52125,2022-12-13 01:20:54,2022-12-13 02:41:00,delivered,,32.17,5.15,78.0,13.0,17.7,49.4,8.58,no,Android,Baixa,4092,returning
52167,2022-12-13 01:23:16,2022-12-13 02:21:28,delivered,,28.59,1.45,50.0,12.1,13.9,32.2,2.41,no,Android,Alfama,2612,returning
52512,2022-12-13 01:23:35,,cancelled,No courier available,31.7,1.22,43.0,13.4,12.3,21.4,2.04,no,Android,Parque das Nacoes,7362,returning
52082,2022-12-13 01:23:50,,cancelled,No courier available,18.68,1.66,45.0,13.5,16.2,28.4,2.77,no,iOS,Parque das Nacoes,7860,returning
52312,2022-12-13 01:25:04,2022-12-13 02:10:28,delivered,,16.26,0.83,35.0,11.7,12.8,20.9,1.39,no,iOS,Alfama,16700,returning
52134,2022-12-13 01:25:27,,cancelled,No courier available,18.31,2.45,55.0,12.8,17.5,33.7,4.09,no,Android,Baixa,14059,returning
52260,2022-12-13 01:26:14,2022-12-13 02:17:44,delivered,,13.72,1.78,48.0,12.5,11.9,27.1,2.97,no,iOS,Alfama,1101,returning
51747,2022-12-13 01:27:54,,cancelled,No courier available,26.01,2.73,58.0,13.0,12.5,38.3,4.55,no,Android,Parque das Nacoes,9711,new
52528,2022-12-13 01:28:58,,cancelled,Cancelled by user,26.75,8.6,90.0,12.3,18.9,60.0,14.33,yes,iOS,Baixa,3811,returning
51936,2022-12-13 01:29:18,2022-12-13 02:18:24,delivered,,23.09,1.34,47.0,13.5,15.3,20.3,2.23,no,iOS,Alfama,14139,returning
52083,2022-12-13 01:31:58,2022-12-13 02:31:22,delivered,,31.62,2.32,61.0,13.1,15.1,31.2,3.86,no,Android,Baixa,1965,returning
52594,2022-12-13 01:38:00,2022-12-13 02:34:24,delivered,,22.43,1.07,52.0,14.9,15.8,25.7,1.78,no,iOS,Belem,12675,returning
52655,2022-12-13 01:40:44,2022-12-13 02:56:56,delivered,,31.15,3.32,60.0,13.9,17.5,44.8,5.54,no,iOS,Belem,10494,returning
52075,2022-12-13 01:41:37,2022-12-13 02:39:25,delivered,,25.06,1.91,57.0,13.0,17.7,27.1,3.19,no,Android,Parque das Nacoes,1408,returning
52057,2022-12-13 01:43:48,,cancelled,No courier available,28.62,4.11,79.0,13.0,12.9,53.5,6.85,no,iOS,Baixa,18130,returning
51734,2022-12-13 01:45:51,2022-12-13 02:44:57,delivered,,10.0,1.35,46.0,12.3,20.9,25.9,2.25,no,iOS,Baixa,2199,returning
52291,2022-12-13 01:46:54,2022-12-13 03:03:00,delivered,,21.21,5.95,86.0,13.1,13.3,49.7,9.91,no,Android,Baixa,11423,returning
52453,2022-12-13 01:47:31,2022-12-13 02:56:01,delivered,,18.87,2.48,58.0,12.4,20.3,35.8,4.13,no,Android,Belem,6263,returning
52514,2022-12-13 01:48:05,2022-12-13 02:28:53,delivered,,23.59,1.37,43.0,12.8,6.9,21.1,2.29,no,iOS,Belem,14995,returning
51874,2022-12-13 01:48:23,2022-12-13 02:56:23,delivered,,22.93,2.91,62.0,13.2,18.1,36.7,4.85,no,Android,Parque das Nacoes,13694,returning
51993,2022-12-13 01:48:51,2022-12-13 02:44:39,delivered,,24.1,2.71,63.0,11.6,12.0,32.2,4.52,no,Android,Alfama,7882,returning
52596,2022-12-13 01:50:30,2022-12-13 02:39:42,delivered,,35.19,1.26,44.0,12.4,14.0,22.8,2.1,no,Android,Baixa,1580,returning
52540,2022-12-13 01:51:37,2022-12-13 02:44:25,delivered,,20.51,1.92,54.0,12.1,6.8,33.9,3.2,yes,Android,Belem,2025,returning
52324,2022-12-13 01:54:24,,cancelled,No courier available,13.55,4.79,75.0,12.3,21.4,40.4,7.98,no,iOS,Alfama,6609,returning
52602,2022-12-13 01:55:28,2022-12-13 02:55:04,delivered,,21.09,1.9,45.0,13.3,16.2,30.1,3.17,no,Android,Parque das Nacoes,18206,returning
52576,2022-12-13 01:55:32,2022-12-13 03:03:50,delivered,,21.22,3.22,61.0,14.0,17.9,36.4,5.36,no,Android,Belem,6378,returning
52368,2022-12-13 01:57:16,2022-12-13 02:58:46,delivered,,28.15,1.03,42.0,12.1,20.9,28.5,1.72,no,iOS,Baixa,4675,returning
51845,2022-12-13 01:58:20,2022-12-13 02:55:56,delivered,,24.93,2.49,62.0,12.6,10.7,34.3,4.15,no,Android,Parque das Nacoes,8919,returning
52056,2022-12-13 01:59:51,,cancelled,No courier available,23.79,1.53,50.0,12.0,13.8,28.0,2.55,yes,Android,Alfama,11574,returning
52716,2022-12-13 02:04:07,,cancelled,Cancelled by user,31.18,0.74,41.0,12.9,12.0,27.5,1.23,no,Android,Belem,12745,new
52311,2022-12-13 02:06:49,2022-12-13 03:09:25,delivered,,22.76,2.63,64.0,13.9,18.0,30.7,4.38,yes,iOS,Parque das Nacoes,16810,new
52310,2022-12-13 02:09:13,2022-12-13 03:10:55,delivered,,34.16,2.26,57.0,14.1,12.4,35.2,3.77,yes,Android,Baixa,19171,returning
52445,2022-12-13 02:12:15,2022-12-13 03:12:45,delivered,,29.68,1.3,42.0,12.6,12.9,35.0,2.16,no,iOS,Belem,16493,returning
52607,2022-12-13 02:13:13,2022-12-13 03:20:31,delivered,,25.65,3.56,69.0,11.2,15.9,40.2,5.94,no,Android,Belem,7668,returning
51985,2022-12-13 02:14:02,2022-12-13 03:20:50,delivered,,37.73,5.88,88.0,11.2,6.9,48.7,9.8,no,Android,Parque das Nacoes,14968,returning
52087,2022-12-13 02:15:27,2022-12-13 03:14:33,delivered,,20.11,3.97,69.0,11.5,14.0,33.6,6.61,no,iOS,Belem,7772,returning
52565,2022-12-13 02:15:49,2022-12-13 03:13:01,delivered,,18.2,2.0,53.0,13.1,13.7,30.4,3.34,no,iOS,Belem,12971,new
52007,2022-12-13 02:19:00,2022-12-13 03:28:30,delivered,,10.0,2.4,57.0,10.8,18.4,40.3,4.0,no,Android,Alfama,7730,returning
51661,2022-12-13 02:21:17,2022-12-13 03:26:17,delivered,,18.47,1.66,54.0,13.3,13.5,38.2,2.77,yes,iOS,Belem,17255,new
51978,2022-12-13 02:21:57,,cancelled,No courier available,26.81,1.91,51.0,12.6,13.6,23.5,3.19,no,iOS,Parque das Nacoes,12298,new
52184,2022-12-13 02:22:49,2022-12-13 03:28:43,delivered,,17.24,1.57,46.0,13.7,18.0,34.2,2.61,no,Android,Baixa,19360,returning
51783,2022-12-13 02:26:57,2022-12-13 03:32:03,delivered,,10.0,3.92,71.0,13.1,11.5,40.5,6.54,no,Android,Parque das Nacoes,4253,returning
52519,2022-12-13 02:29:17,,cancelled,Cancelled by user,24.16,1.25,44.0,12.0,9.0,27.9,2.08,no,Android,Belem,15837,new
51832,2022-12-13 02:30:02,,cancelled,No courier available,25.55,4.28,74.0,14.1,14.7,40.9,7.13,no,Android,Parque das Nacoes,14538,returning
52702,2022-12-13 02:30:43,2022-12-13 03:31:55,delivered,,26.29,2.59,53.0,15.9,15.0,30.3,4.31,no,iOS,Alfama,3775,returning
52379,2022-12-13 02:31:05,2022-12-13 03:22:41,delivered,,21.31,0.36,43.0,11.9,14.4,25.3,0.6,no,Android,Belem,14622,returning
52532,2022-12-13 02:33:10,2022-12-13 03:26:52,delivered,,23.3,1.66,51.0,11.7,7.4,34.6,2.76,yes,iOS,Parque das Nacoes,10655,new
51852,2022-12-13 02:33:38,,cancelled,Cancelled by user,20.27,1.3,49.0,12.4,10.7,21.9,2.17,no,Android,Alfama,5798,returning
52592,2022-12-13 02:34:35,2022-12-13 03:40:53,delivered,,23.17,3.04,72.0,11.2,17.7,37.4,5.07,no,Android,Parque das Nacoes,19648,returning
52544,2022-12-13 02:36:27,2022-12-13 03:33:15,delivered,,15.3,2.2,56.0,14.0,15.0,27.8,3.67,no,Android,Parque das Nacoes,10901,new
52455,2022-12-13 02:38:17,2022-12-13 03:55:53,delivered,,20.24,3.81,70.0,13.0,17.3,47.3,6.35,no,Android,Parque das Nacoes,17278,returning
52619,2022-12-13 02:39:15,2022-12-13 03:36:03,delivered,,34.97,0.82,41.0,12.4,22.5,21.9,1.36,no,Android,Baixa,14985,returning
52389,2022-12-13 02:40:25,2022-12-13 03:40:37,delivered,,10.3,1.16,44.0,12.4,15.2,32.6,1.93,no,iOS,Alfama,1205,returning
52665,2022-12-13 02:41:21,2022-12-13 03:40:33,delivered,,25.88,3.17,59.0,12.6,10.1,36.5,5.28,no,iOS,Parque das Nacoes,5778,returning
52192,2022-12-13 02:47:23,,cancelled,No courier available,30.15,1.27,49.0,12.5,17.7,37.5,2.12,no,iOS,Belem,10128,returning
51940,2022-12-13 02:48:01,2022-12-13 04:11:37,delivered,,19.24,5.23,81.0,14.0,18.2,51.4,8.71,no,iOS,Parque das Nacoes,3848,returning
51934,2022-12-13 02:49:12,2022-12-13 04:11:12,delivered,,21.22,3.77,73.0,11.6,16.8,53.6,6.29,no,iOS,Belem,16594,returning
52396,2022-12-13 02:49:22,2022-12-13 03:51:10,delivered,,26.9,1.63,53.0,12.5,16.2,33.1,2.72,no,Android,Parque das Nacoes,12856,returning
52340,2022-12-13 02:49:31,2022-12-13 03:52:31,delivered,,25.32,2.41,53.0,11.6,21.9,29.5,4.02,no,iOS,Alfama,8778,returning
52332,2022-12-13 02:50:55,2022-12-13 03:37:43,delivered,,27.7,0.67,38.0,12.5,14.7,19.6,1.12,no,Android,Baixa,1644,returning
52178,2022-12-13 02:53:20,,cancelled,No courier available,19.63,2.66,57.0,13.2,14.8,34.0,4.44,yes,iOS,Baixa,7888,returning
52235,2022-12-13 02:54:32,,cancelled,No courier available,25.66,4.18,67.0,11.7,10.7,42.9,6.97,no,iOS,Baixa,9345,returning
52145,2022-12-13 02:57:50,2022-12-13 03:50:08,delivered,,32.11,1.4,56.0,12.5,13.2,26.6,2.34,yes,iOS,Alfama,19451,returning
51765,2022-12-13 02:59:18,2022-12-13 03:58:12,delivered,,36.68,1.45,55.0,14.2,23.2,21.5,2.41,no,Android,Alfama,8166,returning
52499,2022-12-13 03:00:30,2022-12-13 04:01:06,delivered,,27.51,2.32,52.0,13.6,17.4,29.6,3.86,yes,iOS,Baixa,2739,returning
52361,2022-12-13 03:01:49,,cancelled,No courier available,35.36,1.63,53.0,13.7,5.0,21.9,2.71,yes,iOS,Alfama,2607,returning
52683,2022-12-13 03:05:56,2022-12-13 03:57:08,delivered,,15.81,0.95,45.0,14.0,9.4,27.8,1.58,no,Android,Belem,3194,returning
52246,2022-12-13 03:06:41,,cancelled,No courier available,30.47,3.35,67.0,12.7,21.0,44.1,5.58,no,iOS,Parque das Nacoes,13358,returning
52023,2022-12-13 03:08:56,2022-12-13 04:09:08,delivered,,41.63,4.06,71.0,13.3,7.5,39.4,6.77,no,Android,Alfama,17742,returning
51811,2022-12-13 03:08:58,2022-12-13 04:30:04,delivered,,27.94,3.25,59.0,13.4,26.6,41.1,5.42,yes,iOS,Parque das Nacoes,18034,returning
51982,2022-12-13 03:11:12,2022-12-13 04:12:24,delivered,,26.64,1.5,48.0,11.9,11.6,37.7,2.5,no,iOS,Alfama,15689,returning
51923,2022-12-13 03:11:22,2022-12-13 04:04:58,delivered,,40.2,0.92,40.0,12.4,15.3,25.9,1.53,no,iOS,Belem,15824,returning
52400,2022-12-13 03:11:40,,cancelled,No courier available,23.75,12.0,90.0,13.7,18.1,60.0,20.0,no,Android,Baixa,16165,returning
52124,2022-12-13 03:11:45,2022-12-13 04:24:27,delivered,,27.63,6.38,90.0,13.1,11.4,48.2,10.64,no,Android,Alfama,17312,returning
52449,2022-12-13 03:14:08,2022-12-13 04:21:02,delivered,,16.7,2.33,54.0,11.2,18.2,37.5,3.88,no,Android,Belem,18836,returning
52194,2022-12-13 03:15:00,2022-12-13 04:10:00,delivered,,27.33,0.62,35.0,13.7,12.3,29.0,1.03,no,Android,Alfama,6898,returning
52409,2022-12-13 03:15:17,2022-12-13 04:05:17,delivered,,21.85,1.06,44.0,12.9,14.9,22.2,1.77,no,iOS,Belem,11524,returning
52142,2022-12-13 03:15:45,,cancelled,No courier available,28.93,3.85,68.0,12.7,13.1,28.4,6.42,no,iOS,Belem,9892,returning
52451,2022-12-13 03:17:31,2022-12-13 04:19:43,delivered,,29.44,1.38,47.0,13.5,12.2,36.5,2.3,no,iOS,Baixa,14196,returning
51969,2022-12-13 03:17:35,2022-12-13 04:17:41,delivered,,38.7,1.45,48.0,11.9,18.6,29.6,2.41,no,Android,Parque das Nacoes,4199,returning
51873,2022-12-13 03:18:42,2022-12-13 04:23:54,delivered,,26.23,2.09,46.0,11.2,14.7,39.3,3.49,no,Android,Alfama,9057,returning
51704,2022-12-13 03:18:54,,cancelled,No courier available,27.7,4.15,72.0,12.4,14.4,48.0,6.92,no,Android,Parque das Nacoes,13399,new
51718,2022-12-13 03:19:52,,cancelled,No courier available,30.02,0.82,46.0,12.0,14.4,26.1,1.36,yes,iOS,Parque das Nacoes,16096,returning
52663,2022-12-13 03:23:57,2022-12-13 04:38:15,delivered,,28.08,4.03,71.0,13.3,14.3,46.7,6.71,no,iOS,Belem,13175,returning
52144,2022-12-13 03:26:37,2022-12-13 04:31:55,delivered,,20.82,1.91,52.0,12.8,16.5,36.0,3.19,no,Android,Alfama,14112,returning
51676,2022-12-13 03:27:37,2022-12-13 04:15:43,delivered,,31.16,1.72,49.0,12.0,8.4,27.7,2.87,yes,iOS,Baixa,19048,returning
51733,2022-12-13 03:27:43,2022-12-13 04:19:49,delivered,,30.84,2.24,56.0,12.9,9.7,29.5,3.74,no,Android,Alfama,8272,returning
52191,2022-12-13 03:29:02,2022-12-13 04:44:44,delivered,,24.15,3.6,72.0,13.0,21.8,40.9,6.0,no,Android,Parque das Nacoes,8651,returning
52251,2022-12-13 03:29:09,2022-12-13 04:20:09,delivered,,20.39,0.59,43.0,14.4,14.6,22.0,0.98,no,Android,Parque das Nacoes,14202,returning
51742,2022-12-13 03:31:42,2022-12-13 04:24:48,delivered,,14.52,1.05,37.0,13.0,11.4,28.7,1.75,no,iOS,Baixa,12543,new
52055,2022-12-13 03:33:25,2022-12-13 04:41:01,delivered,,10.0,2.09,56.0,13.3,22.9,31.4,3.48,no,Android,Parque das Nacoes,11989,returning
51659,2022-12-13 03:33:32,2022-12-13 04:42:02,delivered,,16.77,2.67,61.0,13.8,19.5,35.2,4.45,no,iOS,Baixa,1115,returning
52013,2022-12-13 03:34:21,2022-12-13 04:35:57,delivered,,26.24,2.45,53.0,11.8,16.3,33.5,4.08,no,iOS,Parque das Nacoes,3455,returning
52282,2022-12-13 03:36:29,,cancelled,No courier available,20.84,1.52,44.0,11.8,6.6,21.7,2.54,no,Android,Alfama,3647,returning
52103,2022-12-13 03:36:55,2022-12-13 04:37:43,delivered,,33.09,2.68,60.0,12.8,12.6,35.4,4.46,no,iOS,Alfama,5672,returning
52223,2022-12-13 03:37:34,2022-12-13 04:23:40,delivered,,33.18,1.15,45.0,13.7,13.4,19.0,1.91,no,Android,Parque das Nacoes,10010,returning
52667,2022-12-13 03:38:12,,cancelled,No courier available,25.24,1.06,46.0,12.6,13.6,35.6,1.77,no,Android,Alfama,12249,returning
51657,2022-12-13 03:38:24,2022-12-13 04:47:30,delivered,,17.24,4.68,74.0,12.5,11.2,45.4,7.8,no,iOS,Belem,13011,returning
51891,2022-12-13 03:41:30,,cancelled,No courier available,36.39,1.77,48.0,12.3,16.2,39.9,2.95,no,iOS,Baixa,19046,returning
51966,2022-12-13 03:45:41,2022-12-13 04:45:17,delivered,,16.47,2.23,57.0,14.4,17.2,28.0,3.72,no,iOS,Belem,15981,returning
52556,2022-12-13 03:46:12,,cancelled,Cancelled by user,33.21,1.67,53.0,12.7,15.3,27.9,2.78,yes,iOS,Alfama,9096,new
52139,2022-12-13 03:47:11,,cancelled,No courier available,24.72,1.01,44.0,13.4,16.7,30.8,1.68,no,iOS,Baixa,12845,returning
51660,2022-12-13 03:48:18,2022-12-13 04:51:30,delivered,,21.72,2.48,55.0,13.8,14.6,34.8,4.13,no,Android,Alfama,11309,returning
52531,2022-12-13 03:49:49,2022-12-13 04:36:01,delivered,,21.78,1.04,43.0,13.6,10.3,22.3,1.73,no,Android,Baixa,18122,new
52614,2022-12-13 03:50:06,2022-12-13 04:48:48,delivered,,27.68,2.0,46.0,11.9,19.4,27.4,3.33,no,iOS,Baixa,16875,new
51667,2022-12-13 03:51:39,,cancelled,Cancelled by user,20.77,3.77,66.0,11.7,14.6,43.8,6.28,yes,Android,Alfama,3440,returning
52376,2022-12-13 03:54:27,2022-12-13 04:45:33,delivered,,15.79,1.72,50.0,13.0,11.6,26.5,2.87,no,Android,Alfama,1196,returning
52410,2022-12-13 03:54:27,2022-12-13 05:06:45,delivered,,24.96,2.13,57.0,13.6,22.4,36.3,3.55,no,Android,Baixa,5100,returning
52429,2022-12-13 03:55:15,2022-12-13 05:01:45,delivered,,19.4,2.21,61.0,12.8,18.9,34.8,3.69,no,Android,Alfama,17906,returning
52676,2022-12-13 03:57:43,2022-12-13 04:43:43,delivered,,19.4,1.94,48.0,12.0,8.8,25.2,3.23,no,Android,Parque das Nacoes,16137,returning
52201,2022-12-13 03:57:45,2022-12-13 05:11:27,delivered,,30.34,3.34,57.0,14.1,14.2,45.4,5.56,no,iOS,Alfama,8342,returning
52170,2022-12-13 03:58:58,2022-12-13 04:58:46,delivered,,28.92,1.64,50.0,11.5,18.3,30.0,2.73,no,Android,Belem,12966,returning
52381,2022-12-13 03:59:11,2022-12-13 04:51:11,delivered,,13.86,2.47,66.0,14.1,5.0,32.9,4.11,no,iOS,Alfama,3862,new
52271,2022-12-13 03:59:16,2022-12-13 05:03:10,delivered,,31.85,3.34,73.0,13.7,15.4,34.8,5.57,no,iOS,Parque das Nacoes,13149,returning
51994,2022-12-13 04:01:09,2022-12-13 05:12:57,delivered,,22.52,2.45,49.0,12.6,17.8,41.4,4.09,yes,Android,Baixa,10901,new
52203,2022-12-13 04:02:15,2022-12-13 05:20:15,delivered,,31.77,4.84,74.0,12.0,16.0,50.0,8.06,no,iOS,Alfama,18534,returning
51958,2022-12-13 04:03:37,2022-12-13 05:09:37,delivered,,38.43,2.28,62.0,14.4,13.8,37.8,3.8,no,iOS,Baixa,11763,returning
51823,2022-12-13 04:04:00,2022-12-13 05:08:30,delivered,,23.23,1.42,49.0,14.9,16.4,33.2,2.37,no,Android,Belem,10810,returning
52033,2022-12-13 04:04:44,2022-12-13 05:11:26,delivered,,19.06,1.66,49.0,13.2,16.3,37.2,2.77,no,Android,Belem,15168,returning
52250,2022-12-13 04:08:07,2022-12-13 05:01:37,delivered,,17.13,1.58,56.0,11.9,15.1,26.5,2.64,no,Android,Alfama,3548,new
52402,2022-12-13 04:10:10,2022-12-13 05:04:46,delivered,,30.01,1.94,56.0,12.6,14.6,27.4,3.23,no,Android,Baixa,8578,returning
51788,2022-12-13 04:13:12,2022-12-13 05:06:00,delivered,,28.48,1.1,42.0,15.6,13.0,24.2,1.83,no,iOS,Alfama,1510,new
52710,2022-12-13 04:15:15,,cancelled,No courier available,20.77,2.24,58.0,12.4,13.3,25.6,3.73,no,Android,Alfama,14472,returning
51932,2022-12-13 04:18:05,2022-12-13 05:12:59,delivered,,10.0,1.28,36.0,13.2,15.7,26.0,2.14,no,Android,Parque das Nacoes,15678,returning
52666,2022-12-13 04:18:18,2022-12-13 05:41:18,delivered,,16.72,4.54,73.0,12.0,22.1,48.9,7.56,no,Android,Baixa,17704,returning
51709,2022-12-13 04:18:30,2022-12-13 05:16:24,delivered,,25.59,1.14,43.0,12.4,22.0,23.5,1.9,yes,Android,Baixa,7375,returning
51911,2022-12-13 04:19:27,,cancelled,No courier available,28.89,1.25,50.0,14.1,15.1,29.0,2.09,no,Android,Baixa,6205,returning
51834,2022-12-13 04:20:25,,cancelled,Cancelled by user,10.0,3.31,74.0,12.5,6.1,34.5,5.51,no,Android,Belem,5108,returning
51731,2022-12-13 04:20:44,2022-12-13 05:18:20,delivered,,24.18,1.09,45.0,13.2,14.0,30.4,1.82,yes,iOS,Parque das Nacoes,17126,returning
52101,2022-12-13 04:21:33,2022-12-13 05:19:45,delivered,,19.27,1.4,46.0,12.9,19.0,26.3,2.33,no,Android,Parque das Nacoes,19084,new
51921,2022-12-13 04:21:40,2022-12-13 05:12:58,delivered,,20.93,1.42,46.0,14.6,11.1,25.6,2.37,yes,iOS,Baixa,12579,new
51743,2022-12-13 04:24:22,2022-12-13 05:25:34,delivered,,29.87,2.91,61.0,13.3,15.0,32.9,4.85,no,Android,Belem,5672,new
52012,2022-12-13 04:28:35,2022-12-13 05:45:29,delivered,,25.79,4.36,76.0,12.0,18.5,46.4,7.26,no,iOS,Parque das Nacoes,11004,returning
52126,2022-12-13 04:29:01,2022-12-13 05:25:25,delivered,,20.65,1.93,57.0,12.6,8.5,35.3,3.22,no,iOS,Parque das Nacoes,15819,new
52009,2022-12-13 04:30:01,2022-12-13 05:45:01,delivered,,20.58,4.42,67.0,12.6,18.8,43.6,7.36,no,iOS,Belem,18200,returning
51835,2022-12-13 04:35:52,2022-12-13 05:27:46,delivered,,18.21,1.78,54.0,12.3,15.8,23.8,2.96,no,iOS,Belem,6054,returning
52122,2022-12-13 04:36:41,2022-12-13 06:10:53,delivered,,12.48,10.36,90.0,11.7,22.5,60.0,17.26,no,iOS,Alfama,17628,returning
52600,2022-12-13 04:36:47,2022-12-13 05:23:11,delivered,,23.05,2.42,53.0,12.2,13.1,21.1,4.04,no,Android,Baixa,12868,returning
52691,2022-12-13 04:36:53,2022-12-13 05:44:53,delivered,,19.94,3.73,62.0,13.2,18.1,36.7,6.21,no,Android,Belem,17452,returning
52162,2022-12-13 04:39:37,2022-12-13 05:44:37,delivered,,31.69,2.57,57.0,12.7,15.9,36.4,4.28,no,iOS,Belem,4001,returning
52418,2022-12-13 04:41:32,2022-12-13 05:42:26,delivered,,36.35,1.98,55.0,11.3,15.9,33.7,3.3,no,iOS,Baixa,4023,returning
51694,2022-12-13 04:43:10,2022-12-13 05:39:58,delivered,,10.0,1.77,54.0,11.3,15.0,30.5,2.95,no,Android,Belem,16733,new
51693,2022-12-13 04:43:11,2022-12-13 06:07:59,delivered,,11.9,8.98,90.0,14.3,10.5,60.0,14.97,no,iOS,Belem,16441,returning
52297,2022-12-13 04:43:23,,cancelled,Cancelled by user,23.49,0.96,39.0,12.9,18.3,28.5,1.6,no,iOS,Parque das Nacoes,8732,returning
52331,2022-12-13 04:43:39,,cancelled,No courier available,29.48,0.88,44.0,12.2,11.9,20.2,1.47,no,Android,Baixa,7984,returning
52450,2022-12-13 04:44:27,2022-12-13 05:51:15,delivered,,33.29,2.73,58.0,14.2,16.7,35.9,4.55,yes,iOS,Alfama,8686,returning
52337,2022-12-13 04:44:57,2022-12-13 05:41:21,delivered,,10.0,1.33,48.0,13.5,17.5,25.4,2.21,no,Android,Alfama,16728,returning
52208,2022-12-13 04:50:02,2022-12-13 06:09:02,delivered,,13.05,3.66,73.0,12.1,22.7,44.2,6.1,no,Android,Parque das Nacoes,15076,returning
51809,2022-12-13 04:50:23,,cancelled,No courier available,37.43,2.08,57.0,13.7,15.5,30.3,3.47,no,iOS,Baixa,2792,returning
52374,2022-12-13 04:51:15,2022-12-13 05:50:27,delivered,,35.85,1.26,43.0,13.4,21.6,24.2,2.1,no,iOS,Belem,16692,returning
52412,2022-12-13 04:52:16,2022-12-13 06:01:04,delivered,,26.25,4.01,71.0,13.5,13.3,42.0,6.68,no,Android,Alfama,2028,new
52495,2022-12-13 04:53:36,2022-12-13 05:52:36,delivered,,33.37,2.25,60.0,13.1,14.7,31.2,3.75,no,iOS,Belem,15383,new
52605,2022-12-13 04:53:36,2022-12-13 05:42:42,delivered,,20.05,0.83,37.0,12.6,15.4,21.1,1.38,no,Android,Baixa,6258,returning
52326,2022-12-13 04:54:48,2022-12-13 05:49:06,delivered,,33.01,1.49,52.0,12.9,12.0,29.4,2.49,no,iOS,Alfama,17971,new
52218,2022-12-13 04:56:07,2022-12-13 06:12:49,delivered,,24.33,2.2,53.0,13.4,19.8,43.5,3.66,no,Android,Baixa,10398,returning
51701,2022-12-13 04:56:20,2022-12-13 05:43:14,delivered,,20.57,2.15,52.0,13.3,5.5,28.1,3.59,no,iOS,Belem,14487,returning
51924,2022-12-13 04:56:58,2022-12-13 05:57:04,delivered,,26.08,3.08,68.0,12.9,12.9,34.3,5.14,no,Android,Alfama,6458,returning
51980,2022-12-13 04:58:45,2022-12-13 05:53:39,delivered,,14.13,1.58,57.0,14.2,12.6,28.1,2.63,no,Android,Belem,17849,returning
51782,2022-12-13 04:58:45,2022-12-13 05:46:09,delivered,,30.18,0.53,44.0,13.5,7.6,26.3,0.89,no,iOS,Belem,3961,new
52273,2022-12-13 04:59:32,2022-12-13 05:53:26,delivered,,21.67,1.31,50.0,12.2,15.4,26.3,2.18,no,Android,Baixa,4693,returning
51752,2022-12-13 05:02:51,2022-12-13 06:08:27,delivered,,15.43,2.75,59.0,13.0,17.6,35.0,4.59,no,Android,Parque das Nacoes,12390,returning
52034,2022-12-13 05:03:24,2022-12-13 06:07:48,delivered,,23.25,3.06,62.0,12.2,15.6,36.6,5.1,no,iOS,Belem,13048,returning
51895,2022-12-13 05:03:37,2022-12-13 06:01:31,delivered,,23.91,0.76,38.0,13.5,23.0,21.4,1.27,no,iOS,Baixa,7643,returning
51851,2022-12-13 05:04:18,2022-12-13 06:13:06,delivered,,19.28,3.31,69.0,13.2,21.0,34.6,5.51,no,Android,Alfama,8469,returning
51748,2022-12-13 05:05:38,2022-12-13 06:04:20,delivered,,19.69,0.95,44.0,12.8,17.0,28.9,1.58,no,iOS,Alfama,11057,new
52356,2022-12-13 05:05:44,2022-12-13 06:35:20,delivered,,26.01,6.51,90.0,13.2,19.7,56.7,10.85,no,Android,Baixa,17795,returning
52279,2022-12-13 05:06:24,2022-12-13 05:58:48,delivered,,40.13,1.39,53.0,13.0,9.1,30.3,2.32,no,iOS,Alfama,2813,returning
52318,2022-12-13 05:07:11,,cancelled,No courier available,18.44,2.45,50.0,13.4,9.5,32.7,4.08,no,iOS,Belem,8022,returning
51927,2022-12-13 05:07:56,,cancelled,Cancelled by user,22.1,1.37,55.0,13.0,9.7,28.0,2.29,no,Android,Alfama,12835,returning
52684,2022-12-13 05:07:56,2022-12-13 06:10:20,delivered,,10.0,1.03,47.0,12.3,15.2,34.9,1.71,no,Android,Belem,19014,returning
52018,2022-12-13 05:09:56,2022-12-13 05:59:20,delivered,,20.34,0.7,40.0,12.8,9.5,27.1,1.16,no,Android,Baixa,13635,returning
52093,2022-12-13 05:10:25,,cancelled,No courier available,23.41,4.42,84.0,14.9,14.5,43.7,7.37,no,Android,Baixa,19777,returning
52408,2022-12-13 05:10:26,2022-12-13 06:15:02,delivered,,18.17,2.61,63.0,13.1,19.7,31.8,4.35,no,iOS,Alfama,1586,returning
51827,2022-12-13 05:14:19,,cancelled,No courier available,22.4,2.56,51.0,13.6,25.6,39.5,4.26,yes,Android,Baixa,5673,returning
51813,2022-12-13 05:14:44,,cancelled,No courier available,28.98,2.01,50.0,11.4,14.7,30.8,3.35,no,iOS,Alfama,7453,returning
